Id,Calories,StepTotal,Date,Hour
User29,64,76,2016-04-15,19
User29,73,175,2016-04-15,20
User29,66,74,2016-04-15,21
User29,70,119,2016-04-15,22
User29,78,175,2016-04-15,23
User29,61,0,2016-04-16,0
User29,59,0,2016-04-16,1
User29,59,0,2016-04-16,2
User29,59,0,2016-04-16,3
User29,59,0,2016-04-16,4
User29,59,0,2016-04-16,5
User29,59,0,2016-04-16,6
User29,59,0,2016-04-16,7
User29,59,0,2016-04-16,8
User29,59,0,2016-04-16,9
User29,102,505,2016-04-16,10
User29,66,0,2016-04-16,11
User29,178,3318,2016-04-16,12
User29,195,3676,2016-04-16,13
User29,91,450,2016-04-16,14
User29,70,103,2016-04-16,15
User29,68,67,2016-04-16,16
User29,61,7,2016-04-16,17
User29,61,11,2016-04-16,18
User29,63,0,2016-04-16,19
User29,71,176,2016-04-16,20
User29,80,270,2016-04-16,21
User29,104,532,2016-04-16,22
User29,74,141,2016-04-16,23
User29,59,0,2016-04-17,0
User29,59,0,2016-04-17,1
User29,59,0,2016-04-17,2
User29,59,0,2016-04-17,3
User29,59,0,2016-04-17,4
User29,59,0,2016-04-17,5
User29,59,0,2016-04-17,6
User29,59,0,2016-04-17,7
User29,59,0,2016-04-17,8
User29,78,161,2016-04-17,9
User29,429,6715,2016-04-17,10
User29,102,411,2016-04-17,11
User29,80,261,2016-04-17,12
User29,59,0,2016-04-17,13
User29,108,601,2016-04-17,14
User29,64,71,2016-04-17,15
User29,92,390,2016-04-17,16
User29,148,1005,2016-04-17,17
User29,76,199,2016-04-17,18
User29,74,173,2016-04-17,19
User29,66,66,2016-04-17,20
User29,73,55,2016-04-17,21
User29,69,96,2016-04-17,22
User29,59,0,2016-04-17,23
User29,59,0,2016-04-18,0
User29,59,0,2016-04-18,1
User29,59,0,2016-04-18,2
User29,59,0,2016-04-18,3
User29,59,0,2016-04-18,4
User29,59,0,2016-04-18,5
User29,59,0,2016-04-18,6
User29,59,0,2016-04-18,7
User29,59,0,2016-04-18,8
User29,125,971,2016-04-18,9
User29,203,1832,2016-04-18,10
User29,87,271,2016-04-18,11
User29,81,304,2016-04-18,12
User29,59,0,2016-04-18,13
User29,90,446,2016-04-18,14
User29,99,491,2016-04-18,15
User29,92,448,2016-04-18,16
User29,59,0,2016-04-18,17
User29,72,124,2016-04-18,18
User29,69,80,2016-04-18,19
User29,66,77,2016-04-18,20
User29,61,0,2016-04-18,21
User29,63,58,2016-04-18,22
User29,67,49,2016-04-18,23
User29,59,0,2016-04-19,0
User29,59,0,2016-04-19,1
User29,59,0,2016-04-19,2
User29,59,0,2016-04-19,3
User29,59,0,2016-04-19,4
User29,59,0,2016-04-19,5
User29,59,0,2016-04-19,6
User29,59,0,2016-04-19,7
User29,59,0,2016-04-19,8
User29,79,272,2016-04-19,9
User29,90,401,2016-04-19,10
User29,61,0,2016-04-19,11
User29,77,136,2016-04-19,12
User29,101,649,2016-04-19,13
User29,123,878,2016-04-19,14
User29,71,181,2016-04-19,15
User29,92,450,2016-04-19,16
User29,90,360,2016-04-19,17
User29,67,46,2016-04-19,18
User29,76,128,2016-04-19,19
User29,64,21,2016-04-19,20
User29,81,283,2016-04-19,21
User29,71,108,2016-04-19,22
User29,86,299,2016-04-19,23
User29,59,0,2016-04-20,0
User29,59,0,2016-04-20,1
User29,59,0,2016-04-20,2
User29,59,0,2016-04-20,3
User29,59,0,2016-04-20,4
User29,59,0,2016-04-20,5
User29,59,0,2016-04-20,6
User29,100,429,2016-04-20,7
User29,93,119,2016-04-20,8
User29,63,72,2016-04-20,9
User29,106,512,2016-04-20,10
User29,103,708,2016-04-20,11
User29,117,709,2016-04-20,12
User29,131,1253,2016-04-20,13
User29,81,126,2016-04-20,14
User29,61,7,2016-04-20,15
User29,78,233,2016-04-20,16
User29,111,874,2016-04-20,17
User29,100,679,2016-04-20,18
User29,83,274,2016-04-20,19
User29,61,0,2016-04-20,20
User29,66,93,2016-04-20,21
User29,93,319,2016-04-20,22
User29,67,59,2016-04-20,23
User29,59,0,2016-04-21,0
User29,59,0,2016-04-21,1
User29,59,0,2016-04-21,2
User29,59,0,2016-04-21,3
User29,59,0,2016-04-21,4
User29,59,0,2016-04-21,5
User29,59,0,2016-04-21,6
User29,59,0,2016-04-21,7
User29,111,524,2016-04-21,8
User29,69,135,2016-04-21,9
User29,59,0,2016-04-21,10
User29,462,7183,2016-04-21,11
User29,117,1139,2016-04-21,12
User29,64,58,2016-04-21,13
User29,110,241,2016-04-21,14
User29,80,199,2016-04-21,15
User29,100,430,2016-04-21,16
User29,81,165,2016-04-21,17
User29,73,138,2016-04-21,18
User29,73,134,2016-04-21,19
User29,91,325,2016-04-21,20
User29,81,238,2016-04-21,21
User29,98,221,2016-04-21,22
User29,73,138,2016-04-21,23
User29,59,0,2016-04-22,0
User29,59,0,2016-04-22,1
User29,59,0,2016-04-22,2
User29,59,0,2016-04-22,3
User29,59,0,2016-04-22,4
User29,59,0,2016-04-22,5
User29,59,0,2016-04-22,6
User29,59,0,2016-04-22,7
User29,59,0,2016-04-22,8
User29,59,0,2016-04-22,9
User29,59,0,2016-04-22,10
User29,59,0,2016-04-22,11
User29,59,0,2016-04-22,12
User29,98,616,2016-04-22,13
User29,89,341,2016-04-22,14
User29,70,120,2016-04-22,15
User29,69,58,2016-04-22,16
User29,110,587,2016-04-22,17
User29,72,177,2016-04-22,18
User29,69,149,2016-04-22,19
User29,79,304,2016-04-22,20
User29,73,123,2016-04-22,21
User29,75,186,2016-04-22,22
User29,73,163,2016-04-22,23
User29,59,0,2016-04-23,0
User29,59,0,2016-04-23,1
User29,59,0,2016-04-23,2
User29,59,0,2016-04-23,3
User29,59,0,2016-04-23,4
User29,59,0,2016-04-23,5
User29,59,0,2016-04-23,6
User29,59,0,2016-04-23,7
User29,59,0,2016-04-23,8
User29,96,584,2016-04-23,9
User29,72,162,2016-04-23,10
User29,309,3274,2016-04-23,11
User29,152,1695,2016-04-23,12
User29,82,293,2016-04-23,13
User29,93,479,2016-04-23,14
User29,79,215,2016-04-23,15
User29,123,790,2016-04-23,16
User29,94,203,2016-04-23,17
User29,105,620,2016-04-23,18
User29,98,515,2016-04-23,19
User29,70,93,2016-04-23,20
User29,59,0,2016-04-23,21
User29,88,144,2016-04-23,22
User29,78,215,2016-04-23,23
User29,59,0,2016-04-24,0
User29,59,0,2016-04-24,1
User29,59,0,2016-04-24,2
User29,59,0,2016-04-24,3
User29,59,0,2016-04-24,4
User29,59,0,2016-04-24,5
User29,59,0,2016-04-24,6
User29,59,0,2016-04-24,7
User29,59,0,2016-04-24,8
User29,76,210,2016-04-24,9
User29,74,165,2016-04-24,10
User29,355,5348,2016-04-24,11
User29,149,1613,2016-04-24,12
User29,101,399,2016-04-24,13
User29,70,173,2016-04-24,14
User29,67,66,2016-04-24,15
User29,59,0,2016-04-24,16
User29,69,184,2016-04-24,17
User29,88,418,2016-04-24,18
User29,75,151,2016-04-24,19
User29,61,0,2016-04-24,20
User29,66,87,2016-04-24,21
User29,61,0,2016-04-24,22
User29,70,91,2016-04-24,23
User29,61,0,2016-04-25,0
User29,59,0,2016-04-25,1
User29,59,0,2016-04-25,2
User29,59,0,2016-04-25,3
User29,61,0,2016-04-25,4
User29,59,0,2016-04-25,5
User29,59,0,2016-04-25,6
User29,61,0,2016-04-25,7
User29,113,686,2016-04-25,8
User29,92,320,2016-04-25,9
User29,59,0,2016-04-25,10
User29,63,13,2016-04-25,11
User29,67,34,2016-04-25,12
User29,104,632,2016-04-25,13
User29,122,643,2016-04-25,14
User29,204,2308,2016-04-25,15
User29,184,2167,2016-04-25,16
User29,63,26,2016-04-25,17
User29,59,0,2016-04-25,18
User29,59,0,2016-04-25,19
User29,59,0,2016-04-25,20
User29,59,0,2016-04-25,21
User29,59,0,2016-04-25,22
User29,59,0,2016-04-25,23
User29,59,0,2016-04-26,0
User29,59,0,2016-04-26,1
User29,59,0,2016-04-26,2
User29,59,0,2016-04-26,3
User29,59,0,2016-04-26,4
User29,59,0,2016-04-26,5
User29,59,0,2016-04-26,6
User29,59,0,2016-04-26,7
User29,61,0,2016-04-26,8
User29,59,0,2016-04-26,9
User29,59,0,2016-04-26,10
User29,63,56,2016-04-26,11
User29,269,2762,2016-04-26,12
User29,95,347,2016-04-26,13
User29,77,194,2016-04-26,14
User29,63,14,2016-04-26,15
User29,74,155,2016-04-26,16
User29,81,234,2016-04-26,17
User29,66,81,2016-04-26,18
User29,69,99,2016-04-26,19
User29,65,0,2016-04-26,20
User29,75,223,2016-04-26,21
User29,81,194,2016-04-26,22
User29,80,203,2016-04-26,23
User29,59,0,2016-04-27,0
User29,59,0,2016-04-27,1
User29,59,0,2016-04-27,2
User29,59,0,2016-04-27,3
User29,59,0,2016-04-27,4
User29,59,0,2016-04-27,5
User29,59,0,2016-04-27,6
User29,59,0,2016-04-27,7
User29,59,0,2016-04-27,8
User29,59,0,2016-04-27,9
User29,62,0,2016-04-27,10
User29,428,7652,2016-04-27,11
User29,82,249,2016-04-27,12
User29,93,385,2016-04-27,13
User29,106,412,2016-04-27,14
User29,61,0,2016-04-27,15
User29,68,82,2016-04-27,16
User29,74,240,2016-04-27,17
User29,66,40,2016-04-27,18
User29,64,76,2016-04-27,19
User29,68,162,2016-04-27,20
User29,67,80,2016-04-27,21
User29,79,193,2016-04-27,22
User29,97,661,2016-04-27,23
User29,59,0,2016-04-28,0
User29,59,0,2016-04-28,1
User29,59,0,2016-04-28,2
User29,59,0,2016-04-28,3
User29,59,0,2016-04-28,4
User29,59,0,2016-04-28,5
User29,59,0,2016-04-28,6
User29,59,0,2016-04-28,7
User29,59,0,2016-04-28,8
User29,59,0,2016-04-28,9
User29,59,0,2016-04-28,10
User29,59,0,2016-04-28,11
User29,198,2557,2016-04-28,12
User29,74,161,2016-04-28,13
User29,59,0,2016-04-28,14
User29,59,0,2016-04-28,15
User29,59,0,2016-04-28,16
User29,59,0,2016-04-28,17
User29,59,0,2016-04-28,18
User29,59,0,2016-04-28,19
User29,59,0,2016-04-28,20
User29,59,0,2016-04-28,21
User29,59,0,2016-04-28,22
User29,59,0,2016-04-28,23
User29,59,0,2016-04-29,0
User29,59,0,2016-04-29,1
User29,59,0,2016-04-29,2
User29,59,0,2016-04-29,3
User29,59,0,2016-04-29,4
User29,59,0,2016-04-29,5
User29,59,0,2016-04-29,6
User29,59,0,2016-04-29,7
User29,59,0,2016-04-29,8
User29,63,28,2016-04-29,9
User29,59,0,2016-04-29,10
User29,59,0,2016-04-29,11
User29,256,3232,2016-04-29,12
User29,89,491,2016-04-29,13
User29,74,91,2016-04-29,14
User29,81,230,2016-04-29,15
User29,96,544,2016-04-29,16
User29,72,103,2016-04-29,17
User29,64,33,2016-04-29,18
User29,71,89,2016-04-29,19
User29,95,469,2016-04-29,20
User29,91,362,2016-04-29,21
User29,80,265,2016-04-29,22
User30,91,0,2016-04-12,0
User30,100,51,2016-04-12,1
User30,90,0,2016-04-12,2
User30,91,0,2016-04-12,3
User30,124,289,2016-04-12,4
User30,669,0,2016-04-12,5
User30,129,322,2016-04-12,6
User30,174,735,2016-04-12,7
User30,236,1513,2016-04-12,8
User30,113,61,2016-04-12,9
User30,126,304,2016-04-12,10
User30,150,521,2016-04-12,11
User30,115,199,2016-04-12,12
User30,191,987,2016-04-12,13
User30,157,618,2016-04-12,14
User30,126,298,2016-04-12,15
User30,171,745,2016-04-12,16
User30,126,192,2016-04-12,17
User30,113,90,2016-04-12,18
User30,163,659,2016-04-12,19
User30,100,23,2016-04-12,20
User30,95,8,2016-04-12,21
User30,90,0,2016-04-12,22
User30,96,11,2016-04-12,23
User30,91,0,2016-04-13,0
User30,91,0,2016-04-13,1
User30,102,89,2016-04-13,2
User30,91,0,2016-04-13,3
User30,126,306,2016-04-13,4
User30,669,0,2016-04-13,5
User30,117,175,2016-04-13,6
User30,149,387,2016-04-13,7
User30,407,3712,2016-04-13,8
User30,138,416,2016-04-13,9
User30,156,592,2016-04-13,10
User30,203,1178,2016-04-13,11
User30,330,2736,2016-04-13,12
User30,161,584,2016-04-13,13
User30,126,114,2016-04-13,14
User30,162,591,2016-04-13,15
User30,172,712,2016-04-13,16
User30,119,115,2016-04-13,17
User30,139,281,2016-04-13,18
User30,129,151,2016-04-13,19
User30,123,233,2016-04-13,20
User30,91,0,2016-04-13,21
User30,96,14,2016-04-13,22
User30,92,0,2016-04-13,23
User30,100,57,2016-04-14,0
User30,94,11,2016-04-14,1
User30,91,0,2016-04-14,2
User30,94,5,2016-04-14,3
User30,126,254,2016-04-14,4
User30,616,0,2016-04-14,5
User30,164,164,2016-04-14,6
User30,157,500,2016-04-14,7
User30,298,2367,2016-04-14,8
User30,261,1820,2016-04-14,9
User30,164,422,2016-04-14,10
User30,141,347,2016-04-14,11
User30,493,4741,2016-04-14,12
User30,148,470,2016-04-14,13
User30,157,589,2016-04-14,14
User30,183,875,2016-04-14,15
User30,115,96,2016-04-14,16
User30,121,121,2016-04-14,17
User30,113,129,2016-04-14,18
User30,123,125,2016-04-14,19
User30,123,186,2016-04-14,20
User30,99,39,2016-04-14,21
User30,92,0,2016-04-14,22
User30,91,0,2016-04-14,23
User30,94,13,2016-04-15,0
User30,91,0,2016-04-15,1
User30,91,0,2016-04-15,2
User30,93,7,2016-04-15,3
User30,99,54,2016-04-15,4
User30,91,0,2016-04-15,5
User30,130,319,2016-04-15,6
User30,153,482,2016-04-15,7
User30,395,3512,2016-04-15,8
User30,256,1847,2016-04-15,9
User30,175,702,2016-04-15,10
User30,322,2618,2016-04-15,11
User30,161,655,2016-04-15,12
User30,130,309,2016-04-15,13
User30,157,669,2016-04-15,14
User30,192,923,2016-04-15,15
User30,120,170,2016-04-15,16
User30,139,281,2016-04-15,17
User30,194,919,2016-04-15,18
User30,101,72,2016-04-15,19
User30,96,7,2016-04-15,20
User30,101,45,2016-04-15,21
User30,183,857,2016-04-15,22
User30,91,0,2016-04-15,23
User30,92,0,2016-04-16,0
User30,92,7,2016-04-16,1
User30,93,8,2016-04-16,2
User30,101,75,2016-04-16,3
User30,95,14,2016-04-16,4
User30,92,0,2016-04-16,5
User30,91,0,2016-04-16,6
User30,103,74,2016-04-16,7
User30,133,269,2016-04-16,8
User30,117,104,2016-04-16,9
User30,137,280,2016-04-16,10
User30,122,106,2016-04-16,11
User30,123,254,2016-04-16,12
User30,158,620,2016-04-16,13
User30,393,3376,2016-04-16,14
User30,519,5112,2016-04-16,15
User30,117,122,2016-04-16,16
User30,102,46,2016-04-16,17
User30,129,243,2016-04-16,18
User30,131,173,2016-04-16,19
User30,130,242,2016-04-16,20
User30,96,6,2016-04-16,21
User30,95,11,2016-04-16,22
User30,101,54,2016-04-16,23
User30,91,0,2016-04-17,0
User30,91,0,2016-04-17,1
User30,91,0,2016-04-17,2
User30,91,0,2016-04-17,3
User30,92,0,2016-04-17,4
User30,91,0,2016-04-17,5
User30,105,85,2016-04-17,6
User30,119,104,2016-04-17,7
User30,134,246,2016-04-17,8
User30,110,34,2016-04-17,9
User30,121,146,2016-04-17,10
User30,120,191,2016-04-17,11
User30,114,172,2016-04-17,12
User30,112,66,2016-04-17,13
User30,93,0,2016-04-17,14
User30,104,26,2016-04-17,15
User30,109,106,2016-04-17,16
User30,114,94,2016-04-17,17
User30,158,547,2016-04-17,18
User30,103,53,2016-04-17,19
User30,120,181,2016-04-17,20
User30,98,20,2016-04-17,21
User30,90,0,2016-04-17,22
User30,100,61,2016-04-17,23
User30,92,0,2016-04-18,0
User30,92,0,2016-04-18,1
User30,93,6,2016-04-18,2
User30,91,0,2016-04-18,3
User30,124,270,2016-04-18,4
User30,669,0,2016-04-18,5
User30,117,187,2016-04-18,6
User30,141,317,2016-04-18,7
User30,391,3525,2016-04-18,8
User30,150,549,2016-04-18,9
User30,135,330,2016-04-18,10
User30,135,280,2016-04-18,11
User30,419,3869,2016-04-18,12
User30,127,336,2016-04-18,13
User30,156,628,2016-04-18,14
User30,198,1094,2016-04-18,15
User30,129,199,2016-04-18,16
User30,129,189,2016-04-18,17
User30,179,809,2016-04-18,18
User30,151,534,2016-04-18,19
User30,149,428,2016-04-18,20
User30,97,4,2016-04-18,21
User30,101,65,2016-04-18,22
User30,94,11,2016-04-18,23
User30,91,0,2016-04-19,0
User30,91,0,2016-04-19,1
User30,100,68,2016-04-19,2
User30,91,0,2016-04-19,3
User30,118,231,2016-04-19,4
User30,669,0,2016-04-19,5
User30,119,197,2016-04-19,6
User30,147,442,2016-04-19,7
User30,405,3665,2016-04-19,8
User30,127,319,2016-04-19,9
User30,134,324,2016-04-19,10
User30,136,250,2016-04-19,11
User30,418,3870,2016-04-19,12
User30,136,430,2016-04-19,13
User30,128,327,2016-04-19,14
User30,110,38,2016-04-19,15
User30,195,1025,2016-04-19,16
User30,132,256,2016-04-19,17
User30,132,292,2016-04-19,18
User30,132,288,2016-04-19,19
User30,178,845,2016-04-19,20
User30,117,199,2016-04-19,21
User30,94,4,2016-04-19,22
User30,91,0,2016-04-19,23
User30,95,14,2016-04-20,0
User30,93,7,2016-04-20,1
User30,92,0,2016-04-20,2
User30,92,0,2016-04-20,3
User30,117,227,2016-04-20,4
User30,669,0,2016-04-20,5
User30,130,290,2016-04-20,6
User30,162,562,2016-04-20,7
User30,199,1138,2016-04-20,8
User30,126,280,2016-04-20,9
User30,170,654,2016-04-20,10
User30,201,1141,2016-04-20,11
User30,244,1742,2016-04-20,12
User30,127,297,2016-04-20,13
User30,134,413,2016-04-20,14
User30,200,1159,2016-04-20,15
User30,142,367,2016-04-20,16
User30,121,207,2016-04-20,17
User30,140,367,2016-04-20,18
User30,110,86,2016-04-20,19
User30,145,419,2016-04-20,20
User30,96,18,2016-04-20,21
User30,90,0,2016-04-20,22
User30,92,0,2016-04-20,23
User30,91,0,2016-04-21,0
User30,101,65,2016-04-21,1
User30,91,0,2016-04-21,2
User30,91,0,2016-04-21,3
User30,122,247,2016-04-21,4
User30,669,0,2016-04-21,5
User30,118,197,2016-04-21,6
User30,149,432,2016-04-21,7
User30,300,2392,2016-04-21,8
User30,282,2226,2016-04-21,9
User30,171,778,2016-04-21,10
User30,208,1212,2016-04-21,11
User30,461,4373,2016-04-21,12
User30,160,652,2016-04-21,13
User30,140,452,2016-04-21,14
User30,205,1202,2016-04-21,15
User30,126,220,2016-04-21,16
User30,123,178,2016-04-21,17
User30,114,131,2016-04-21,18
User30,145,372,2016-04-21,19
User30,98,19,2016-04-21,20
User30,91,0,2016-04-21,21
User30,91,0,2016-04-21,22
User30,91,0,2016-04-21,23
User30,102,75,2016-04-22,0
User30,92,0,2016-04-22,1
User30,91,0,2016-04-22,2
User30,92,0,2016-04-22,3
User30,129,341,2016-04-22,4
User30,669,0,2016-04-22,5
User30,114,132,2016-04-22,6
User30,162,498,2016-04-22,7
User30,450,4242,2016-04-22,8
User30,241,1652,2016-04-22,9
User30,161,599,2016-04-22,10
User30,190,896,2016-04-22,11
User30,204,1162,2016-04-22,12
User30,129,327,2016-04-22,13
User30,129,337,2016-04-22,14
User30,128,320,2016-04-22,15
User30,188,953,2016-04-22,16
User30,120,140,2016-04-22,17
User30,106,31,2016-04-22,18
User30,116,102,2016-04-22,19
User30,126,161,2016-04-22,20
User30,122,209,2016-04-22,21
User30,94,23,2016-04-22,22
User30,91,0,2016-04-22,23
User30,92,0,2016-04-23,0
User30,91,0,2016-04-23,1
User30,97,49,2016-04-23,2
User30,92,0,2016-04-23,3
User30,91,0,2016-04-23,4
User30,98,53,2016-04-23,5
User30,93,10,2016-04-23,6
User30,99,88,2016-04-23,7
User30,145,279,2016-04-23,8
User30,108,39,2016-04-23,9
User30,98,0,2016-04-23,10
User30,119,120,2016-04-23,11
User30,144,355,2016-04-23,12
User30,164,518,2016-04-23,13
User30,352,2945,2016-04-23,14
User30,120,230,2016-04-23,15
User30,137,362,2016-04-23,16
User30,100,4,2016-04-23,17
User30,123,169,2016-04-23,18
User30,117,79,2016-04-23,19
User30,111,83,2016-04-23,20
User30,123,301,2016-04-23,21
User30,102,20,2016-04-23,22
User30,94,5,2016-04-23,23
User30,92,0,2016-04-24,0
User30,100,56,2016-04-24,1
User30,95,13,2016-04-24,2
User30,91,0,2016-04-24,3
User30,92,0,2016-04-24,4
User30,91,0,2016-04-24,5
User30,92,0,2016-04-24,6
User30,135,298,2016-04-24,7
User30,124,140,2016-04-24,8
User30,112,27,2016-04-24,9
User30,144,481,2016-04-24,10
User30,129,328,2016-04-24,11
User30,142,330,2016-04-24,12
User30,139,438,2016-04-24,13
User30,104,63,2016-04-24,14
User30,168,623,2016-04-24,15
User30,128,254,2016-04-24,16
User30,121,197,2016-04-24,17
User30,106,23,2016-04-24,18
User30,108,34,2016-04-24,19
User30,122,195,2016-04-24,20
User30,126,203,2016-04-24,21
User30,91,0,2016-04-24,22
User30,91,0,2016-04-24,23
User30,91,0,2016-04-25,0
User30,91,0,2016-04-25,1
User30,93,4,2016-04-25,2
User30,91,0,2016-04-25,3
User30,122,243,2016-04-25,4
User30,669,0,2016-04-25,5
User30,123,240,2016-04-25,6
User30,155,459,2016-04-25,7
User30,222,1377,2016-04-25,8
User30,132,353,2016-04-25,9
User30,150,597,2016-04-25,10
User30,308,2494,2016-04-25,11
User30,416,3811,2016-04-25,12
User30,144,433,2016-04-25,13
User30,143,450,2016-04-25,14
User30,193,1075,2016-04-25,15
User30,112,107,2016-04-25,16
User30,114,142,2016-04-25,17
User30,129,235,2016-04-25,18
User30,131,307,2016-04-25,19
User30,94,0,2016-04-25,20
User30,94,7,2016-04-25,21
User30,91,0,2016-04-25,22
User30,101,71,2016-04-25,23
User30,92,0,2016-04-26,0
User30,92,0,2016-04-26,1
User30,90,0,2016-04-26,2
User30,91,0,2016-04-26,3
User30,97,47,2016-04-26,4
User30,94,14,2016-04-26,5
User30,123,242,2016-04-26,6
User30,155,494,2016-04-26,7
User30,443,4168,2016-04-26,8
User30,181,855,2016-04-26,9
User30,158,521,2016-04-26,10
User30,334,2816,2016-04-26,11
User30,386,3512,2016-04-26,12
User30,141,478,2016-04-26,13
User30,177,857,2016-04-26,14
User30,208,1138,2016-04-26,15
User30,107,78,2016-04-26,16
User30,120,195,2016-04-26,17
User30,123,144,2016-04-26,18
User30,140,356,2016-04-26,19
User30,127,203,2016-04-26,20
User30,94,6,2016-04-26,21
User30,91,0,2016-04-26,22
User30,101,84,2016-04-26,23
User30,91,0,2016-04-27,0
User30,100,61,2016-04-27,1
User30,91,0,2016-04-27,2
User30,98,47,2016-04-27,3
User30,91,0,2016-04-27,4
User30,93,0,2016-04-27,5
User30,121,268,2016-04-27,6
User30,152,440,2016-04-27,7
User30,201,1040,2016-04-27,8
User30,146,416,2016-04-27,9
User30,159,673,2016-04-27,10
User30,128,225,2016-04-27,11
User30,153,590,2016-04-27,12
User30,138,292,2016-04-27,13
User30,118,154,2016-04-27,14
User30,110,69,2016-04-27,15
User30,123,244,2016-04-27,16
User30,184,864,2016-04-27,17
User30,155,604,2016-04-27,18
User30,131,324,2016-04-27,19
User30,186,907,2016-04-27,20
User30,96,10,2016-04-27,21
User30,98,74,2016-04-27,22
User30,98,57,2016-04-27,23
User30,92,0,2016-04-28,0
User30,93,7,2016-04-28,1
User30,91,0,2016-04-28,2
User30,91,0,2016-04-28,3
User30,99,54,2016-04-28,4
User30,93,7,2016-04-28,5
User30,107,179,2016-04-28,6
User30,127,275,2016-04-28,7
User30,110,117,2016-04-28,8
User30,144,380,2016-04-28,9
User30,173,755,2016-04-28,10
User30,131,293,2016-04-28,11
User30,122,272,2016-04-28,12
User30,144,340,2016-04-28,13
User30,129,260,2016-04-28,14
User30,131,236,2016-04-28,15
User30,192,1030,2016-04-28,16
User30,164,556,2016-04-28,17
User30,118,155,2016-04-28,18
User30,113,95,2016-04-28,19
User30,141,379,2016-04-28,20
User30,91,0,2016-04-28,21
User30,97,27,2016-04-28,22
User30,91,0,2016-04-28,23
User30,92,0,2016-04-29,0
User30,91,0,2016-04-29,1
User30,92,0,2016-04-29,2
User30,91,0,2016-04-29,3
User30,97,50,2016-04-29,4
User30,91,0,2016-04-29,5
User30,120,272,2016-04-29,6
User30,153,542,2016-04-29,7
User30,202,1071,2016-04-29,8
User30,149,494,2016-04-29,9
User30,147,516,2016-04-29,10
User30,148,462,2016-04-29,11
User30,113,45,2016-04-29,12
User30,157,602,2016-04-29,13
User30,118,142,2016-04-29,14
User30,110,37,2016-04-29,15
User30,169,682,2016-04-29,16
User30,144,202,2016-04-29,17
User30,151,441,2016-04-29,18
User30,121,169,2016-04-29,19
User30,115,101,2016-04-29,20
User30,124,291,2016-04-29,21
User30,94,9,2016-04-29,22
User30,93,19,2016-04-29,23
User30,95,28,2016-04-30,0
User30,102,65,2016-04-30,1
User30,92,0,2016-04-30,2
User30,92,0,2016-04-30,3
User30,92,0,2016-04-30,4
User30,102,73,2016-04-30,5
User30,94,0,2016-04-30,6
User30,129,269,2016-04-30,7
User30,114,74,2016-04-30,8
User30,105,88,2016-04-30,9
User30,132,364,2016-04-30,10
User30,105,59,2016-04-30,11
User30,151,554,2016-04-30,12
User30,140,307,2016-04-30,13
User30,121,142,2016-04-30,14
User30,97,7,2016-04-30,15
User30,106,102,2016-04-30,16
User30,108,86,2016-04-30,17
User30,125,150,2016-04-30,18
User30,117,131,2016-04-30,19
User30,105,28,2016-04-30,20
User30,128,248,2016-04-30,21
User30,104,55,2016-04-30,22
User30,104,116,2016-04-30,23
User30,91,0,2016-05-01,0
User30,98,47,2016-05-01,1
User30,93,0,2016-05-01,2
User30,91,0,2016-05-01,3
User30,91,0,2016-05-01,4
User30,98,70,2016-05-01,5
User30,91,0,2016-05-01,6
User30,124,231,2016-05-01,7
User30,123,165,2016-05-01,8
User30,113,58,2016-05-01,9
User30,111,35,2016-05-01,10
User30,144,447,2016-05-01,11
User30,141,362,2016-05-01,12
User30,126,197,2016-05-01,13
User30,113,166,2016-05-01,14
User30,128,180,2016-05-01,15
User30,374,3244,2016-05-01,16
User30,567,5661,2016-05-01,17
User30,120,147,2016-05-01,18
User30,108,70,2016-05-01,19
User30,123,227,2016-05-01,20
User30,112,91,2016-05-01,21
User30,92,0,2016-05-01,22
User30,98,21,2016-05-01,23
User30,92,0,2016-05-02,0
User30,95,7,2016-05-02,1
User30,91,0,2016-05-02,2
User30,91,0,2016-05-02,3
User30,125,281,2016-05-02,4
User30,669,0,2016-05-02,5
User30,112,150,2016-05-02,6
User30,144,371,2016-05-02,7
User30,204,1209,2016-05-02,8
User30,103,40,2016-05-02,9
User30,138,454,2016-05-02,10
User30,117,86,2016-05-02,11
User30,151,601,2016-05-02,12
User30,135,329,2016-05-02,13
User30,135,431,2016-05-02,14
User30,133,372,2016-05-02,15
User30,154,581,2016-05-02,16
User30,159,589,2016-05-02,17
User30,125,177,2016-05-02,18
User30,116,153,2016-05-02,19
User30,128,233,2016-05-02,20
User30,92,0,2016-05-02,21
User30,92,0,2016-05-02,22
User30,90,0,2016-05-02,23
User30,91,0,2016-05-03,0
User30,98,47,2016-05-03,1
User30,91,0,2016-05-03,2
User30,91,0,2016-05-03,3
User30,121,259,2016-05-03,4
User30,669,0,2016-05-03,5
User30,117,173,2016-05-03,6
User30,156,491,2016-05-03,7
User30,228,1421,2016-05-03,8
User30,156,578,2016-05-03,9
User30,135,408,2016-05-03,10
User30,126,244,2016-05-03,11
User30,134,371,2016-05-03,12
User30,117,115,2016-05-03,13
User30,134,318,2016-05-03,14
User30,148,482,2016-05-03,15
User30,130,294,2016-05-03,16
User30,240,1574,2016-05-03,17
User30,147,436,2016-05-03,18
User30,144,323,2016-05-03,19
User30,180,762,2016-05-03,20
User30,122,197,2016-05-03,21
User30,117,215,2016-05-03,22
User30,94,4,2016-05-03,23
User30,90,0,2016-05-04,0
